Date,AGG,BIL,BND,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IAU,IEF,IEFA,IEMG,IJR,INDA,ITOT,IVV,IWD,IWF,IWM,JNK,LQD,MCHI,MDY,MTUM,QQQ,QUAL,SCHD,SHY,SLV,SPY,TIP,TLT,USMV,USO,VEA,VIG,VLUE,VNQ,VOO,VTI,VTV,VUG,VWO,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2023-02-07,6224800,4283200,4674500,1057300,4969600,501200,31941600,19440100,3825800,4250200,725300,3393600,1243700,3731600,22506400,26173500,6794200,37101300,4747600,5678900,11108000,23410200,3397200,3173500,907700,5584800,1694800,1256200,27074100,9792200,25191300,4796000,961300,1000400,67584000,608900,11888400,4900000,16209500,90990700,3758700,18290300,4046700,3598100,11438000,1157700,294100,5912700,4504600,3028100,1926300,1075000,11589100,15105800,41014000,33000500,10946100,15708200,9268200,7056600,21124400,7551000,9833200
2023-02-08,4900600,4101500,4308200,822500,2769500,593500,38255400,18281400,2577100,3460600,383800,2008600,912700,2461200,15317700,21434700,4075600,34066600,4550200,6137600,6833700,13079200,2791900,4936300,1492700,2872000,1266100,1062400,17933500,7233600,16484400,4664300,658200,807800,56720900,506600,9959400,5112700,10688500,76227500,2821200,13530700,2234000,2052000,9659000,945300,188100,4886900,2921500,2945400,1349300,838500,11288000,10531800,26967200,34555500,7429700,12577000,8933500,4347800,22471400,5614100,11128000
2023-02-09,5594800,4909400,4268100,2054000,3094700,477500,27083800,10875300,2028000,3748000,632300,4303300,1790400,3230100,18677300,42052600,5361300,42581900,4425000,7358300,7758900,10903700,2397100,1691300,839600,3378800,1348100,851000,20516600,10584500,21637500,4148600,605800,542300,49137800,510300,8798100,4328600,19233500,78694900,2648200,20469900,2546200,2430700,9026200,937400,350900,2905100,3327700,2705900,1826200,888600,8787500,16661200,32150400,44329600,8882400,12624000,8341500,3476900,20715200,8085700,8316200
2023-02-10,5068200,4580800,3606100,783100,2523900,472000,34463800,16681200,1812400,2959000,325200,2433500,745300,2558700,18170500,42700100,2971100,65905000,3754100,5290000,6989300,12888400,2525800,1036800,820700,2655900,2288600,2092100,15248700,10315100,16092100,2782000,524100,377700,50050100,937200,7377300,5046300,11028700,70769700,3105600,16598300,2167800,2817200,7798500,753600,176500,3270300,3256700,2159800,1675200,809700,6052700,7016000,40003200,28108900,7710500,9861600,8197200,4253400,30963400,6198600,6433000
2023-02-13,6832700,8904000,3805800,853800,2653900,922700,20906700,11806300,3384000,4087500,288100,2008900,2995600,3013000,17932900,25953400,3970800,38741300,3793200,17262300,6736500,7372400,3389700,1316600,1387100,3757200,1516200,1754400,15754400,11064800,32223500,3377700,470700,454800,39636700,428100,8393100,4934400,12376300,64913500,2259000,13134300,9756000,3458200,6772900,1526800,225000,2921900,2980600,3467200,1453100,859600,5597800,5498600,24744800,32209000,5781400,8411800,7440500,2943000,16183800,6300300,6721400
2023-02-14,9559500,4056600,4328000,926500,3501100,498200,21664300,14082900,3773900,4342200,299900,3050800,2376200,4276200,25746600,23639900,5403100,54193600,5411500,7133600,10604200,11258500,2353900,2369700,1171900,4222800,1341400,921200,21889600,8297500,31922200,2967300,531200,338100,64079100,536300,10174500,7889600,14586500,88389300,3037800,15440300,4798300,1601500,10336600,1000200,475000,4217600,4718000,2743400,2194600,1181200,8875500,8215000,27022600,33525300,7722200,12622000,9344700,4544900,14150400,6905900,8722600
2023-02-15,6486500,4895700,4370800,924700,1967700,362900,31114000,14031200,1257800,3485900,375100,2754900,876000,2817100,22631500,29624100,5423800,44897600,11796400,4964700,7048600,10097000,2357800,1721300,798800,2966800,1402800,917400,18721200,12888100,24279600,2400100,359500,441500,43100600,599500,7397700,5025800,13249500,61555700,2631900,15246900,2620900,1907600,10172200,716200,275600,3669900,2820200,2001600,1634200,711900,8818400,7956800,31939600,28510000,6005600,10491000,9006000,3873000,11020000,6491900,6820200
2023-02-16,5235600,5556400,5912000,831900,3229600,1559100,30045300,13151000,3973400,3376500,348400,3254300,1046200,2751900,24753000,26926900,4540400,89945400,8036900,27126400,7312700,9737500,4099700,1732200,662500,3347300,1083300,875500,21366300,20721800,27909900,3136600,605100,394100,59498600,559500,7906200,6081600,16692900,76431500,4054900,19267300,3712100,2369700,8804700,818100,269100,4493100,3077500,2458800,1562100,731500,7802700,8673600,25314200,34379100,8838600,13001200,8355100,4807200,18399600,8008000,11257600
2023-02-17,5956300,4398600,5165700,1207900,3034200,362100,35131700,13768200,2878200,1972600,237200,1836200,647000,2000900,21630400,35919100,4809800,75910300,3329100,4540500,5899200,6213300,2652500,4337700,722800,2039000,977900,2892200,23892200,22064600,18528900,6800000,515000,480100,58230700,426700,7465200,3773700,15129100,89257800,5304300,19560900,2847000,3851700,6358700,660600,184500,4299600,3285300,2324000,1391500,804700,7075600,7452400,44680400,35889800,8779000,10606600,11116000,7192500,21873200,10798800,7480200
2023-02-21,8369600,17021300,16093200,1014100,3142900,460400,33984300,14419700,2285100,3245900,258800,2241700,1423900,2411500,15854600,29086200,4035900,98782400,3073400,11382100,5371200,9526200,3953200,2098500,1660700,6280600,1183500,1040000,26004000,21320600,21136000,5727200,417400,510900,46526700,652200,10497900,6391400,11158700,82655900,2344000,22728000,2497700,2432700,8322800,1131500,245100,4926400,3109200,3110800,1881700,911100,12837300,11800600,33622600,36425200,9805000,12277800,8974700,4220800,16969000,9066200,8837200
2023-02-22,5862300,18697200,4375600,1219400,2896400,503600,37035500,12991700,1711200,2807700,379900,2217000,2011400,4846200,29163300,28235900,4105700,70093300,2436700,30136400,12670800,10839300,3623900,2200200,1289500,4145700,1644900,1186800,24651700,19434300,20971700,3358600,1329400,392700,51389200,473400,8979000,3889600,15142700,83742300,5106800,15165400,2325900,3495600,8127400,807500,442300,4456500,3872000,3011700,1437200,633400,14404200,11868800,40270400,31065200,8867100,14338400,8851000,7049600,26750200,7318900,9928400
2023-02-23,8527200,4863200,4789200,2070200,5999600,462500,28551700,25783700,1091200,2875400,330600,2487000,967100,5879100,17763300,32680800,5073500,47908100,2388800,7059800,9133700,12341600,3057200,1836100,1076200,4570000,1354700,1261900,21311700,8112400,21144600,4616600,603500,350200,69294400,471800,8780400,4072900,13610700,96242400,3038100,15829100,2146100,2136800,9051200,979200,202300,6074900,2867200,3440100,2171200,774000,13227300,11192400,35023400,42357600,8995600,13120000,12700000,9331700,21406600,9955500,10568600
2023-02-24,4866800,7735500,4345900,1637800,3764700,443900,48596300,25120200,3821300,3795100,393300,3208900,913100,6601000,24704300,47134000,6496500,47576500,3821200,10757200,9236600,21853600,3262200,3558000,1543200,4450400,1236800,776100,24280700,10289200,26721100,9942400,854200,324100,74332000,320700,10475700,4189600,24859800,108194400,3524300,21403600,3650100,2593400,9836900,1404500,286300,5065400,4055000,3020600,1873800,705900,20141500,18648200,37496800,48732600,9288400,14347400,11340600,8159000,23150400,9008000,11914600
2023-02-27,5040000,7477400,3340500,1076800,2887300,564700,24344400,19736300,2153800,2106700,237900,3372500,845100,5584300,34440300,29314700,4509200,40292000,3299100,3693200,8182500,16174900,2902900,1854300,973800,4547700,1765800,789100,17562900,11241700,19660700,3866700,501700,512700,48995000,538300,10268100,3246600,26063800,80444700,1614400,14209200,1958100,3024800,8274000,966000,280800,5170800,3300100,2850300,1941700,752400,14329600,12939600,30676400,31664600,8677600,9389000,10162300,4816100,21720600,6463900,11244400
2023-02-28,8575000,8086900,5032400,1222300,3155300,614100,39670600,28408000,1677300,4853200,987700,2397900,924500,4519700,25823100,29855600,6761600,32999000,3875200,4690000,8722000,24237700,2500900,3103400,1268000,5191500,1816400,617300,19542600,5876900,18239100,2974900,741300,551500,48243100,556100,8443500,3978100,14396100,96438600,3852500,14955700,3399300,1886400,8185300,1011900,207400,7261100,3022200,2299100,1655700,682800,10625000,17093600,38007600,32531400,10854200,10485800,9757300,4202100,41151800,10282800,11185000
2023-03-01,9125300,11005600,4427800,1238200,3317500,1460800,39597500,20961000,3354300,5942200,1483800,2749700,1576600,7552600,27043500,52401000,6590500,45341400,6702300,8328600,9151700,14761000,3928700,2618000,1178700,6327400,1185200,654400,22532800,7943700,27249600,4884100,688700,712000,58287000,681100,11108100,5386100,14873100,99706800,5948400,19000000,4067000,2577600,11018400,1013900,247800,7041800,3764700,4176000,2159700,856100,12820000,15481600,37094000,32790300,10365100,15069400,10475000,7279000,47276000,11101000,12688800
2023-03-02,9247400,9631700,4966600,828700,3047500,630000,28952900,20540100,3688500,4457500,1317500,1866500,886900,6722400,23756600,33063200,3950700,37886100,5495900,12952800,6722700,8543600,3391900,3953600,914400,3003000,1932400,601400,18104400,7619000,23715100,4228100,502000,464700,53565900,583700,8533800,6623600,8914300,85127800,3979000,23763600,3280800,1623900,11802200,988800,259000,5208800,2727200,3364000,1886900,905300,13843800,12669800,32798600,38401900,10570200,10969400,9876000,5067200,30688600,10203100,10982800
2023-03-03,7267000,7068300,4008600,1507900,3033500,641000,20682400,23663300,2089000,8397400,1073900,1898000,1074900,4393200,21637500,19891200,6894500,50123300,3331600,5696900,8165800,8514000,4145000,3975700,903900,3167200,1907100,1086900,22774300,9086100,27316900,5067500,1130900,280700,60511500,484000,8190900,6045000,12419200,90120000,3710700,30877300,2602100,5179300,8819600,923100,211300,4542100,4913600,2484700,2238100,749400,8122600,11994600,50675200,33091600,12097400,14439600,12384300,4420200,30175200,10048000,10035200
2023-03-06,4188500,6131200,4538700,1046000,2641700,537500,26014300,22289600,1529200,5144800,250100,1556400,750000,5455100,23615800,22389700,4264100,33430800,2396100,3766400,11111900,7782900,5170100,2346700,934700,5754600,935900,1256600,23266700,7973300,14688600,5301900,1111300,494900,56736300,2735800,7317000,3862300,7902900,72795900,3128600,16631900,1746300,3977800,8510200,909200,535000,3893700,2638300,3812700,1818800,727500,8619700,10962800,33898400,30111100,9715000,15999200,8356000,4248500,24243200,8153400,9854400
2023-03-07,6013200,4330700,4253100,1498500,5009200,1016900,36382400,26319800,1777500,5951700,483500,3347400,2144000,6383400,22247000,36243400,8713300,40222100,5803600,5053300,10628100,11155400,3627000,2273900,1096900,3536200,1255000,747100,25865700,7568100,22431700,4433900,1037300,672200,65955800,701400,8960700,6748700,26097500,108310600,3565900,23096500,4106200,5071200,9698400,1164300,165700,6540600,3546100,3346700,1784600,599800,9885900,13520600,37000400,53804400,11034200,14120000,10059400,5385900,24055200,9604400,11941800
2023-03-08,8044000,8207000,4774500,1518300,3169600,643500,18795900,21016200,1214900,8046700,502800,2747100,1172400,4029900,31179700,22861200,5718600,54303900,2423300,5163500,10493800,8995900,3360300,1280700,958700,3423500,1228000,857500,22505900,9483500,29396500,5183600,754300,375000,50876300,1216500,9119700,7627900,13896600,74746600,4268100,20252400,5373800,3018100,9292500,1109200,490300,5750400,2906300,1985900,1836600,537000,6696800,11590400,39399000,50860300,11508800,13247000,11170800,4473000,27407400,10793200,10816600
2023-03-09,7054400,6450500,4597800,1290800,4760900,652000,40118900,25914100,1728600,5245600,966900,4803500,1689700,4216100,29897000,51528000,5583000,52669500,3747600,12498800,10483700,11407000,4698100,4299000,1262900,3578700,1518600,1039900,33546900,13965800,24552400,7684400,1123000,404900,71456700,649700,11207400,6480300,11895500,111945300,4310100,21550400,3434600,2436600,8120200,1319000,257100,5974200,4409600,2974300,2290100,1161200,8372600,12851800,37888200,107108500,11018100,15624600,15612700,5683500,34067200,13270300,13337400
2023-03-10,7515700,13475700,4779500,2418300,7741600,1699400,49329400,31703800,2563600,9355700,1069200,4548200,1532800,6017800,39155700,36041000,13803400,81516000,4736400,11041300,16367200,16444700,6754500,3286900,3566700,6751200,3410900,2000200,69274200,13675800,36906000,7513800,2370900,696600,98593600,1178100,16793700,10588600,21470100,189253000,5856500,43921500,5766100,2989500,13449600,2411300,277700,10351000,8360400,6310500,3735900,1766800,14675700,26124800,56624800,166569400,27405100,30556800,19026300,11736200,41666400,20483200,29058600
2023-03-13,10343900,21685200,7270500,1865900,6831600,961900,43071400,27005100,6034300,9131200,1996400,8593600,5774100,9957100,37095900,45574600,20554400,78478100,7072500,23930600,20656900,19077900,10263100,2889400,3524200,5579100,3144000,1896300,74171500,12999900,47445400,5361500,1931200,605700,97123600,1633800,32750700,12061400,37152300,157790000,6223200,51502500,6796900,5203900,16105800,2826800,644300,16288000,6478700,6253700,4898900,1371600,14464000,40704800,83327000,165965900,28616500,34439400,29831400,16936000,67671200,21294200,23628200
2023-03-14,8159800,35715200,5432500,1300600,4760500,515200,36333400,18054000,3155300,6264400,1264200,3450500,2537000,5901400,18261200,24365000,10019000,66395600,5613800,47886700,9863600,10417200,5148400,1830300,1472500,6004900,2381500,2435700,48946200,10239500,49782100,4946300,967900,550000,73602500,1308900,12085800,18453100,29462900,149752400,5222800,38417800,2907000,6367400,10302700,1171400,451400,8706400,4798800,4473800,3122300,1246200,10215200,16477200,61066400,128115500,15383900,21202200,19139200,7719000,35118400,14582900,15038200
2023-03-15,11133700,11411700,6677200,2929200,6518000,947100,53217000,37928500,4854400,12286100,1425400,5762900,7227500,5837900,31976200,45984600,14546100,81454700,7125800,25157400,18201900,24189700,5870700,3297400,3288700,7838400,3032500,1410900,54405800,14736300,50591500,4174800,1319600,691400,83631500,1630100,19080300,13411600,50880500,172996900,5923000,45164100,5856200,13746500,19880800,2253400,397300,10284900,6610400,3855400,3459500,1240400,23584100,28524400,115347000,132235000,34251600,23060000,21438000,14961500,48336800,17244600,18002800
2023-03-16,15217800,9320200,6964800,1536600,6569900,3323100,39880200,33179100,3700700,7071500,1049700,4144700,3217200,4799400,31427700,30243900,10762200,63386700,4492200,13961000,14121200,18091900,7781000,1917700,1589900,6535500,6814200,3087800,52392300,9364800,37961900,3497800,1694000,592900,98198100,1830100,12662400,8516600,27757800,143254200,7644200,43089300,3808700,8441800,17464100,1469700,615000,10324300,5016700,3224900,5154800,1289700,14642100,21605600,88790400,133892600,24105200,26086800,15712500,8068700,31646800,16011400,21495600
2023-03-17,8277500,8580300,4352700,1916800,5314900,920500,40165600,23846200,3092200,5380200,909500,3071400,3311300,4051000,21742700,27744000,24156300,55132200,10011100,12293700,10067400,20671300,17693700,3379400,1425700,6487300,1716300,1716000,70239900,10148100,32011600,2578800,1233400,9754400,89923700,43206800,14466300,8629700,29318300,140553400,4457300,38129000,3297000,9071700,9922500,1260100,381800,9103200,5189900,2902400,2657700,1474400,8361300,19087000,67351600,136760600,23170200,23078600,13283900,8692500,35814600,15071400,16880000
2023-03-20,6346400,8169600,6924500,1108900,4695000,790300,28310700,24003200,1938000,6567400,868000,1638300,1501700,3445900,20770100,25374700,11845700,38540800,6969000,7982400,9589200,9963300,7469500,2341600,1094500,4602600,3457500,902100,46103200,6394300,24035100,2617800,847900,2574500,56359500,11609200,11370600,4907700,14306300,93055800,2988800,24242800,2977600,5391600,8755300,1072500,589700,6300300,3099800,2898100,2795200,1131500,7514800,14785800,52288800,75384500,14476200,11981600,14130900,4962800,38838000,10592100,11729600
2023-03-21,5499100,7888500,3997700,1300500,3527300,529300,27670600,16669400,1542900,4640900,624700,2347800,1212200,2967800,24316300,30148500,10734500,38203400,7122900,9851600,5690500,6746800,4100600,3308600,850000,8656700,2998300,1229400,34465900,8515800,29109400,2112800,860600,680000,49757000,2873300,9270300,4840900,15198000,91524200,2988900,18934900,3054700,3975100,6731100,828100,212500,5024500,4117600,2421700,2421300,936900,7121900,9498000,59712400,115899200,11495200,13066400,12499700,4952600,51865000,8816300,12776800
2023-03-22,7585400,8202600,5220500,1414200,4378700,718100,40375300,16277900,2528000,6112900,826800,4115400,1334000,5584700,28129300,21821700,11969600,55263500,10377800,10705200,8420200,16100700,4381900,2198300,1170700,4659900,3014700,964700,56098200,16284200,31434700,6206400,1194600,641700,75791900,2788900,11112900,8003600,25323500,111746600,5961800,26388500,2901000,3512800,8479300,1008700,307700,8283600,4094800,2187900,2653200,1469900,8075800,14654600,49209400,67874100,14178400,14224400,11942200,8042000,35793200,10480000,10983600
2023-03-23,9949700,5769500,5392100,1482800,4772600,793500,39622100,23067200,2634500,7151300,881700,3060500,1300900,4697900,38137700,42660300,11347100,54660900,4992600,7118800,12711200,16659500,4371200,4270900,1284800,4743600,1568100,1313800,47720900,9072300,28703800,4413900,1062300,546100,74576000,2169600,14120700,4930700,19286800,119351300,5372300,25475100,3894700,2635500,11507200,974600,351000,6274400,4787200,2629700,2254400,818500,9410700,13439600,49486200,82366300,15857500,17595800,12160300,7494000,33769000,10092300,12255600
2023-03-24,6217700,7374800,4638000,2175900,4484900,673600,28044500,27879000,3105800,4123000,2580800,2138600,4463200,3021900,26933900,19786700,9245900,44225600,5887700,9135800,8830100,8208600,4181100,1617800,1705500,4867500,1383200,848800,47519700,8894100,26204100,2449500,776100,482800,57195200,2440900,11326500,8638700,15746900,107682400,8001000,23652700,2069200,3721100,10299900,922300,282300,8380000,3740400,2324800,3009500,1010100,8957900,13465200,41298000,76619100,15993200,11872600,12352500,8241100,36112000,8163700,9434600
2023-03-27,6823400,6188600,5769800,2176200,3550900,718300,36646700,23269300,7062100,3751800,624300,1933300,1395300,2738600,21210200,28465400,6925000,30905100,3858900,8284400,7594900,10422500,3831900,2604500,1528800,4509700,1555400,850500,33880600,6638400,16527900,2856900,844600,352400,50287400,1428300,10263900,3942500,11703600,74010400,6509500,22224500,2333700,8701200,24343300,902000,348600,4956700,4144800,2425400,2171200,814400,7548100,10614000,40223800,61393300,7668400,10810600,10865500,5108800,28273800,9455400,8414400
2023-03-28,6356200,6215000,3473300,1037900,2536500,553000,43707600,20324500,1879800,3848900,457100,1709800,770400,2321100,25040000,45880000,6202600,38277200,3851800,13324800,8743800,10196900,2812900,2784000,862100,2419000,1317100,1002200,28555100,6668300,14138000,4563100,725500,427000,48585900,1522100,10033800,9564900,11221300,62871700,3953300,17794300,1874500,4149500,7671400,952600,285200,4213800,2413700,3678600,2272800,906700,5786400,10248000,32596800,42980100,9909000,9968000,11593400,5117800,22038800,8037400,5719600
2023-03-29,5111300,4705700,4231300,514700,2531700,620900,32173100,29119300,1622900,5225400,509800,3605000,1289500,2756400,30449200,31586300,4996500,44457300,4416000,13404700,11437900,8457000,3210800,1750300,1288500,4369100,1266700,771300,25564800,8579400,17506000,3163300,718200,434900,53274300,2106200,8134800,4047500,11804300,77497900,2400900,16804400,2894900,2593100,10685100,1047600,1883900,6364000,3636100,3486500,2324700,776800,9960600,8270200,36204600,52147200,9387900,14256600,9483400,4108600,19807800,8183100,7725400
2023-03-30,4251900,9284700,3455300,793900,2487000,458600,32982200,21615800,1656200,4902900,690100,2180600,1303200,2634200,40794800,38117000,6360300,37130200,5241800,4157500,6069200,11076100,3171300,1513000,1110000,4066400,1834700,860500,26728600,6932600,18267200,3955800,537200,378300,58354800,1530100,8238300,4077300,14724400,69840000,2101300,14315800,3268000,3295100,7170900,866300,272100,4838000,3316700,2259200,2225600,809700,6306800,8433400,27460800,45061700,8160100,11202400,10737800,4383800,20585600,6820400,6478400
2023-03-31,8521600,11615500,4549200,1026200,2837300,493800,36174700,28532600,1585100,8427600,785900,1925100,1974900,3563500,37971400,27696400,8003300,54218900,4543500,6330100,27716500,13273700,4956200,1563400,1031900,4224500,2015800,1138700,39602900,14994100,19187400,4899100,858700,426100,62138100,1363300,8034300,6451500,18212400,112062600,5667300,25396700,3048700,2730700,9553300,821200,308100,6148200,4159800,2986300,2012100,699800,8309800,13526200,32294600,49034400,12006400,15069800,10338700,6971500,23444000,9202500,10453800
2023-04-03,7567100,12494900,5346200,1164800,3450700,956800,19637700,20737100,1714100,8723300,1164800,2232600,1725500,3320700,19497300,27890700,9206600,43302900,6365000,7226600,11239100,10102500,7170300,1721400,967700,4455300,1576300,1362500,27609000,10463800,20093500,2869300,1086800,673000,47126800,1155900,9918300,9610600,18134900,67391100,6515100,18234800,2667100,8377900,9184100,1079400,303300,7582700,3525300,3068200,1923200,1112700,9475800,16128600,62452200,51213500,11174100,21142200,9607700,6452000,24071400,8937300,11338400
2023-04-04,8925200,10265800,4126700,1313100,2449900,367500,31518500,15364600,2186100,5677000,418300,1807600,3903800,2870400,21737100,39701900,13765400,46144300,9932400,6763200,12402600,8609000,3680400,1696200,1140300,3496500,1177500,679400,33487200,12885200,20317700,3387600,856100,694000,45875400,1041500,8911200,4905400,35724700,66601500,4266100,18052400,2191900,3592700,7943900,817300,319700,6243400,2713300,2881800,1928700,810800,6596700,17497400,49363000,45939300,18801900,15824800,7272900,5639900,21613800,9052600,9383000
2023-04-05,9883500,6913900,4345900,1099700,2566600,371200,35785500,16313900,2022600,6077000,429800,2605300,3201700,3170800,23815000,34422400,11440800,37633900,10352300,6257100,6329400,9312100,3438900,1040300,881300,3698900,1913500,830700,28247300,12247400,14674800,4694500,683300,448500,62795700,911900,7926300,7535500,20676800,65200200,5296400,23047700,1857700,3015000,7993800,841100,333200,7024100,3227700,3119400,1893700,725500,6787900,18561000,40552200,57965300,16606700,15737600,12409900,4476400,37674400,12325800,8861600
2023-04-06,6105200,4941400,4381700,2418800,2333300,327900,22277700,13659900,1438200,6155300,478800,2448800,1183700,2641800,21052300,29216900,6648400,35719600,5101500,4264700,8182700,7697300,2997800,1040900,820200,2975500,1266400,871100,26366300,10350000,14191300,2912900,608600,366400,46916500,894800,7558200,4666600,13297400,63743300,3074800,16447300,2681100,2839300,9567400,1659400,207200,7008200,3076200,1989800,1756800,1316100,7399600,19031400,33378600,36762300,10886000,15696000,8616800,4053400,33350400,8276300,7636200
2023-04-10,4478000,5741900,4224300,989900,2834200,378900,20271700,12854000,1769500,5444200,555100,1927200,994500,3375700,16058000,23139700,6408100,29083900,3115800,6025100,5393600,6701400,3557900,1108600,893200,2777900,1183600,1299800,22237800,9664600,10825500,2836700,608300,601300,45134700,1295800,8987400,3702300,12751600,63681000,2572900,19134400,1654600,2884600,8281400,895500,473000,3972100,2671100,2545300,1760400,977700,5814800,9267200,26977200,27900700,10568900,9517200,9423400,3814600,20463000,8024300,7276800
2023-04-11,4543800,7722600,4401600,1526000,2343100,408700,23177000,11264100,1605400,4389200,547900,1836000,1547200,3108800,36395200,31524000,6031500,28875100,3374500,5459000,6360700,9718000,3223400,1633100,1135400,3657000,923600,795500,21876200,6563500,14510100,2908100,516200,332000,40113600,1754400,8110200,2725400,14526500,59297900,2317600,13971200,1524800,3346800,7648300,715600,323000,4839400,3069000,3389300,1954000,740100,7100300,7715400,25575200,53912600,9753200,12791600,12944300,9963400,17274000,8887500,8808000
2023-04-12,7226000,8786200,4134800,1151500,3363800,402000,30341900,13241500,2582300,3776700,547900,4130500,1065500,4454600,35758700,44014100,10000900,41457600,3652500,5857200,12534700,12645600,3138700,1910300,1074600,3959000,1207500,960200,27018100,8284400,20049200,5170700,589200,360700,62813300,3721800,7884600,6091300,21592400,86420400,3461900,20563000,1867100,4474100,7301700,830400,359500,5920500,3624200,2431200,2519500,1123100,7865500,11888000,33334400,63645800,11277200,13235800,10386400,6764800,25109200,8988600,9062600
2023-04-13,3964800,8673900,5012700,888700,3040900,461000,28752600,12233000,1427700,4864400,532500,2637600,2380400,3664500,21194800,29611900,14060100,95864000,7479400,39858200,6546800,6601400,6362600,1563700,756200,3570000,1054900,1342400,23259900,33827500,18589100,4129800,485000,613100,54613800,2224700,8252700,3350600,30298700,85814800,3396900,22079400,2181600,2790900,14720200,1046500,350000,3884400,2680900,2197600,1913200,746000,5708200,18003000,31384600,58550300,12289300,13641800,12919000,4650800,32892400,9373500,13140000
2023-04-14,4794100,9391100,4349600,1244600,3107900,330700,26673200,14209900,1616700,4492400,516600,3137100,1340600,2562000,27316200,21020200,13272500,43767600,8999300,4968500,7249000,8742800,3198700,1853800,755500,3546700,1071500,685700,29600400,10099400,16218900,2917300,643800,336200,56278300,1281000,6999300,3161000,34948600,78161500,3325700,19801900,2012200,3170400,7888800,1067700,355400,5078300,2981700,4142000,2714600,619500,6061600,8826200,23560200,65276200,9255000,13003600,8789700,4853400,18129400,6632100,10801600
2023-04-17,4441300,5173800,5085500,937300,2226400,1644700,26173500,17323800,1714200,2705200,384800,1044800,1089500,2451300,17104900,30774900,7468100,26391100,4730900,5681000,7220000,13296200,4655300,1650700,851000,2482500,5085000,2185500,22177300,7307800,11891400,2590600,500500,414100,43007000,1223800,7678200,3293300,24471600,66436400,4215800,19528800,1526900,2985700,10834000,1064300,416500,5148900,2721000,2780400,5161500,780000,14731500,7366200,23762000,69670600,8007100,8306000,9683400,4601000,15613800,7187000,9102400
2023-04-18,4753000,4540700,3728400,844800,2191100,526600,23990600,13753400,1097100,3137900,759300,2255800,1184500,1932600,22378900,17830500,8056900,28030700,2732900,5061300,5749300,9422900,3325500,1329800,880400,2653400,1140000,741900,22873100,5151600,10522400,3546900,719700,462600,46746900,1193300,7495200,3581200,14353800,63560000,3523900,15922600,2311900,1468800,7959700,789000,327100,4189600,3019300,2784500,1694600,633400,8100500,6766000,24493600,49507500,9924700,9212800,7233100,3479300,15566200,7194200,9058800
2023-04-19,3592900,5901900,4611000,397300,2854700,498500,25851700,8840800,1223400,4101500,306100,1870800,773200,1804000,35154000,19982800,7373500,26979400,3255800,4648100,6058700,7887600,2943700,1153200,887300,2937000,1129200,1062500,19306800,5054100,14023700,4505600,380500,424800,38960100,1193400,6846000,5923200,18571300,55227300,4609500,16093900,1310000,3621100,8441900,683500,648100,3624200,2671300,2531400,1340300,673200,6359200,7309600,34246200,39478900,7734400,8623200,6283600,5605700,20634600,7048100,7600400
2023-04-20,5092400,6034400,3605400,1066100,2179300,394900,29763400,12478600,1580400,3552400,528600,3396400,1123600,3163000,23256800,23301800,5789900,30203900,3005900,4608000,10771300,8541100,5263700,1081100,806400,3279800,2141400,748100,20336300,3930000,16076100,4773700,459600,1277000,62462100,1353300,7374900,4592300,15332300,75840400,3856700,16450100,3268300,3486800,12788400,782800,681300,4604400,2953200,2563100,2323700,623600,6724200,8052000,30396200,39291800,9265100,11416200,7329500,4243600,14737400,6672000,8287000
2023-04-21,5367300,5880900,3371600,735700,2470100,382900,26632600,14053000,3464300,6477200,363400,2507900,1022000,3255500,17098900,27016700,10698700,33061800,4112900,5948100,6684400,8166900,3346300,1077600,1260400,3384000,979600,897600,25972800,6451900,18480700,3223700,580400,446900,59002300,917900,6876900,3348200,17623900,73457400,2523200,15244700,2080500,2620200,9023200,722100,654100,5136600,2762300,2341600,1347300,796200,6920600,10844200,33757600,41545000,10668600,12237600,10431000,3252700,14075600,6535900,8870200
2023-04-24,3256900,8195900,2993000,1753800,2288800,518700,19963200,12864900,1152000,3369900,3122900,1319000,913900,1984800,20313400,24197800,8303400,24661600,2865200,5143700,5846000,9218200,2158200,932600,820200,3398500,1454800,971800,17781000,5963400,7974300,2694900,512600,343600,44043100,743900,6163800,1906000,13576600,64332100,1651400,17034300,2776700,1924400,8234700,902500,270400,3673500,2310400,3704400,1508400,574400,8266900,7731000,25251800,32774200,6942000,9079800,8723100,3709700,13579000,6299800,7750000
2023-04-25,5065400,4222500,3508100,1221000,2745300,380100,31095100,12582200,1656200,5477100,1121500,2615100,1217700,2554400,25543300,42267400,8451900,34575300,3740400,13076800,6755100,10362400,3355800,1749000,1389100,3686800,1302400,1355400,28857900,6849200,17038800,4332200,551600,304400,57121600,746700,8270700,3373400,22711400,97766700,3446500,21899900,1772900,2262600,9776700,897500,551800,5127500,3795400,2606400,1830600,705000,10370800,11966000,30665200,58534300,12306900,11022600,12179700,3664000,20503200,7752000,8494400
